,uri,genre,key,acousticness,danceability,energy,instrumentalness,loudness,speechiness,valence,tempo
228,spotify:track:2Vhd5uZB4brKHmM0MNxkZo,0,0.2727272727272727,0.04999739607720008,0.5397121827968802,0.6915871607835494,0.0,0.8365206089862608,0.11917098445595856,0.402320281748498,0.30346174980157514
229,spotify:track:5YjEZzlruyZPh96bOpSVPH,0,0.9090909090909092,0.186744758848586,0.5199384818191805,0.6182512087874553,0.0,0.85244151503899,0.01688116329600535,0.28216283405842135,0.3155442945234751
230,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0,0.4545454545454546,0.01515794315380001,0.6352850708557618,0.8462958814328438,0.0,0.8909905310063128,0.03426374728397125,0.42925212347213587,0.3590695402649734
231,spotify:track:6XcfKZvJio9Z0fQy11GnNX,0,0.6363636363636364,0.0017542919570452235,0.6671427002087224,0.7307666419869422,4.338085539714867e-06,0.8818232454511697,0.03209092428547552,0.507975968510462,0.4444471579461504
232,spotify:track:6LoQHIo74tOzQ8EsLEkhgF,0,0.6363636363636364,0.01013784907261844,0.535318027024058,0.7900381648331005,0.00021384928716904278,0.9214630523579652,0.04847066688952031,0.573233892686969,0.18181207643934305
233,spotify:track:39jXnbACjiaiTwwhsr5sY5,0,0.0,0.372488239852304,0.4221685158738877,0.5348692359699785,0.0,0.8646490902339399,0.028246698980444594,0.18790138802568881,0.16572440319921844
234,spotify:track:0p0ljM6RxgpGt7wthGqBZa,0,0.4545454545454546,0.07921434362967682,0.656157310776667,0.7317712440690805,0.0,0.9186084292610472,0.08992144409159283,0.43339548373731096,0.2794676109652604
235,spotify:track:6JG0qhINKVwiHxqN85j7RG,0,0.6363636363636364,0.4347374064589554,0.6023289025595957,0.7870243585866856,0.0,0.8705672112885259,0.4099949857930804,0.47897244665423655,0.1880700897490689
236,spotify:track:5a8RPWgKSmcGBGcffmIrUi,0,0.6363636363636364,0.00853141896664034,0.6946061737888607,0.7187114170012829,9.226069246435845e-06,0.8777153731897513,0.020725388601036267,0.5048684483115806,0.3775261004945356
237,spotify:track:03iCbZaM4OkRR4We6wIzvx,0,0.8181818181818182,0.0021960602361892016,0.7143798747665604,0.8603603105827797,0.0,0.9378481247679169,0.10930971084740096,0.4416822042676611,0.46301972037364914
238,spotify:track:1trZGMI2CGyVT44STkpCoN,0,0.18181818181818182,0.0015635283819603238,0.8242337690871141,0.5057357755879686,0.0,0.9423273301151134,0.2127695136219288,0.5235135695048685,0.4265522925697539
239,spotify:track:04CttTezSnv71USiiG9mIo,0,1.0,0.017868793957638057,0.5891464352411292,0.664462904565816,0.0,0.8574545116969923,0.022563931138224975,0.41164284234514187,0.27994993589352213
240,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,0,0.0,0.8775097044191696,0.7879819839613313,0.5047311735058302,0.0,0.883587077608615,0.3581815142904897,0.46964988605759267,0.36591977532205866
241,spotify:track:20I6sIOMTCkB6w7ryavxtO,0,0.6363636363636364,0.011443073533725649,0.7956717565637701,0.5820855338304775,2.3217922606924645e-06,0.8646490902339399,0.030252381748286823,0.6633519784545266,0.4262836559008486
242,spotify:track:1Nj2oBISdFDSF8eDuXcALz,0,0.09090909090909091,0.16264830725891447,0.5550917280017575,0.7247390294941125,0.0,0.8868826587448942,0.16931305365201405,0.26558939299772116,0.2984492337749557
243,spotify:track:2OALaHcDdKkjYEpAr0Qzab,0,0.4545454545454546,0.1345357804042977,0.6550587718334614,0.6684813128943692,2.1588594704684316e-05,0.8934041960638693,0.06434898880160456,0.26144603273254613,0.3222235789730753
244,spotify:track:4e4fqjx0Izh4svvTef1z7e,0,0.9090909090909092,0.0477885546814802,0.6407777655717894,0.7749691336010264,0.0,0.8632101745265504,0.10379408323583486,0.5898073337476692,0.6337077965687771
245,spotify:track:5masKPHeAOVNgxdLebIcK7,0,0.7272727272727273,0.27208635822867266,0.6385806876853783,0.6373386483480826,0.0,0.8410462309691794,0.33979608891860275,0.4717215661901802,0.30425544905061364
246,spotify:track:2Fe6gDE0mCZz0g98i5QpVL,0,0.0,0.01395312057431643,0.5441063385697023,0.48262992769878815,0.0,0.7886418492387672,0.5119505264917266,0.4520406049305987,0.865687770926186
247,spotify:track:7675gjlUZzneYiMrQ9Inx8,0,0.6363636363636364,0.022989289920443256,0.7572228935515763,0.8704063314041625,1.3034623217922606e-05,0.9071899368733755,0.051646331271937164,0.529728609902631,0.20639233164417847
248,spotify:track:59J5nzL1KniFHnU120dQzt,0,0.7272727272727273,0.0138527186926928,0.7978688344501812,0.6222696171160085,0.0,0.8618873004084665,0.38659535350158786,0.47482908638906146,0.17264179742353014
249,spotify:track:2DQ1ITjI0YoLFzuADN1ZBW,0,0.09090909090909091,0.011744279178596544,0.8560913984400745,0.7739645315188881,0.0,0.9286344225770518,0.369881330436236,0.39921276154961677,0.7677941266255569
250,spotify:track:3ytPXQa5y40yr1Za9Wj6g7,0,0.2727272727272727,0.011041466007231122,0.5199384818191805,0.8714109334863008,0.0,0.9184459710360193,0.11382249707504596,0.5276569297700435,0.3658770376701873
251,spotify:track:1uDjaezEbalGyGnuH80zDK,0,0.8181818181818182,0.028210187764872087,0.6781280896407778,0.416326190277662,0.0,0.7902896398069068,0.8111315393615244,0.13093018437953177,0.8731058062152756
252,spotify:track:4kkeuVl6gF3RMqE4Nn5W3E,0,0.4545454545454546,0.017868793957638057,0.596836207843568,0.8663879230756094,0.0,0.8907584478277015,0.09125856593682097,0.7379324632276776,0.6104340924354354
253,spotify:track:0PJIbOdMs3bd5AT8liULMQ,0,0.4545454545454546,0.21385326688696646,0.3947050422937493,0.7267482336583891,0.0,0.9301893798737468,0.12318234999164299,0.6053449347420757,0.1729104340924354
254,spotify:track:5WvAo7DNuPRmk4APhdPzi8,0,0.0,0.07359183825875347,0.5419092606832911,0.762913908615367,0.0,0.9073988117341256,0.533678756476684,0.6415993370623575,0.5220221014713962
255,spotify:track:0qt5f5EL92o8Snzopsv0en,0,0.6363636363636364,0.4578298392323907,0.7099857189937382,0.7830059502581326,0.0015478615071283096,0.8711706275529151,0.09660705331773359,0.4530764449968925,0.5606447280053726
256,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,0,0.7272727272727273,0.06917415546731369,0.5463034164561134,0.5398922463806699,0.0,0.8911065725956183,0.02590673575129534,0.2811269939921276,0.5723792661334635
257,spotify:track:6WAxKNbZoGNzQTIvdMqkFs,0,0.09090909090909091,0.2951787910021078,0.5726683510930461,0.5338646338878402,0.0,0.8850724099517268,0.032926625438743105,0.3836751605552103,0.3776115757982783
258,spotify:track:47OVNnZJzIkrsEiZ4n187p,0,1.0,0.10240717828473565,0.7451389651763154,0.7950611752437919,0.0,0.9210685109543261,0.03158950359351496,0.5421586906981563,0.32854264607118866
259,spotify:track:4AhSkRYioEIfGvCV19peYN,0,0.6363636363636364,0.10742727236591722,0.6990003295616828,0.6413570566766357,0.0006690427698574338,0.8565493873004085,0.21778372054153433,0.33602651750569706,0.2431589230111728
260,spotify:track:1n8ZUpQ0iVY6gVBgEUdA2Q,0,0.7272727272727273,0.3594359952412319,0.6056245193892122,0.7096699982620384,0.0,0.8999025250649834,0.05883336119003844,0.6726745390511705,0.6580072043470296
261,spotify:track:4jmKT5RAagCQ5Rk0evYLxH,0,0.9090909090909092,0.014455129982434589,0.9187081182027902,0.49267594852017094,0.0010061099796334011,0.7784766060155961,0.37322413504930635,0.2376217112077895,0.20333964222479994
262,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0,0.5454545454545454,0.02941501034435566,0.7330550368010545,0.7719553273546116,0.010285132382892056,0.8995776086149276,0.16764165134547884,0.7389683032939713,0.2917455278100005
263,spotify:track:2H881m3JRA8lpuuwaQL6zy,0,1.0,0.388552540912085,0.6100186751620345,0.6845549462085816,0.0,0.9210685109543261,0.13254220290824,0.5659830122229127,0.3052811526955247
264,spotify:track:3AclCmFOMUd2MebCQoEZfp,0,0.7272727272727273,0.41164497368552017,0.6990003295616828,0.8724155355684391,0.0,0.8990438173041219,0.04278789904730069,0.5804847731510254,0.4566151779717931
265,spotify:track:3R8lr1Y1kPgXEbnXkcMMlT,0,0.0,0.13654381803677032,0.6946061737888607,0.8241946356258018,0.00011710794297352342,0.9115531006312663,0.02908240013371218,0.7659001450176093,0.33433665058916895
266,spotify:track:3xKsf9qdS1CyvXSMEid6g8,0,0.8181818181818182,0.6726898659069618,0.5331209491376468,0.5539566755306058,4.65376782077393e-05,0.8437151875232084,0.12769513621928796,0.5535529314273876,0.6687709872397581
267,spotify:track:27PmvZoffODNFW2p7ehZTQ,0,0.7272727272727273,0.023591701210185043,0.445237833681204,0.7739645315188881,0.0,0.9121101002599332,0.5236503426374729,0.6944271804433394,0.6629037181757126
268,spotify:track:4hQ6UGyWQIGJmHSo0J88JW,0,0.5454545454545454,0.0948770371629633,0.5957376689003624,0.7267482336583891,1.7107942973523422e-06,0.9039175640549574,0.043289319739261235,0.5059042883778744,0.3166310519567739
269,spotify:track:3pXF1nA74528Edde4of9CC,0,1.0,0.2238934550493296,0.7758980555860705,0.3570546674315037,0.0,0.8876717415521724,0.28798261741601205,0.17547130723016363,0.2856767812442762
270,spotify:track:2xmrfQpmS2iJExTlklLoAL,0,0.2727272727272727,0.2459818690065285,0.6363836097989674,0.660444496237263,3.839103869653768e-06,0.8699870033419979,0.0382751128196557,0.32152475657758445,0.335038769155626
271,spotify:track:4B0JvthVoAAuygILe3n4Bs,0,0.4545454545454546,0.5923683606080566,0.8637811710425134,0.5690257067626798,0.0014460285132382891,0.8282120311919793,0.12184522814641485,0.8011187072715973,0.4568044447157945
272,spotify:track:0CZ8lquoTX2Dkg7Ak2inwA,0,0.36363636363636365,0.6506014519497628,0.5946391299571568,0.5368784401342551,4.786150712830957e-06,0.8531609728926848,0.1408992144409159,0.2583385125336648,0.1325599853470908
273,spotify:track:0lMbuWUpfTWhEmOKxppEau,0,0.5454545454545454,0.4477896510700275,0.762715588267604,0.762913908615367,3.1873727087576376e-05,0.9117619754920164,0.10563262577302357,0.6602444582556453,0.2549178826546187
274,spotify:track:2n5gVJ9fzeX2SSWlLQuyS9,0,0.09090909090909091,0.18272868358364072,0.8956388003954739,0.7086653961799001,0.0,0.8975120683252878,0.3080394450944342,0.9067743940335612,0.2427987056596862
275,spotify:track:7Ezwtgfw7khBrpvaNPtMoT,0,0.9090909090909092,0.04296926436354589,0.39031088652092716,0.8101302064758661,0.0,0.9209988860007428,0.543707170315895,0.40335612181479175,0.7629159289333901
276,spotify:track:20s34XSPIiYMGSFDRSs24t,0,0.0,0.5562236832235494,0.7429418872899043,0.5690257067626798,0.0,0.8782491645005571,0.06819321410663548,0.5742697327532628,0.6091214359851027
277,spotify:track:2fZQIJew3nkNe99s2PKzul,0,0.09090909090909091,0.18975681529729493,0.9956058442271778,0.41532158819552367,0.0,0.8678982547344969,0.08123015209760989,0.7337891029625025,0.4324561939068319
278,spotify:track:2SUQGI9ztmp0PQd1J8SVHx,0,0.5454545454545454,0.23594168084416534,0.4672086125453147,0.38216971948496065,3.665987780040733e-06,0.8610053843297438,0.08089587163630285,0.3650300393619225,0.34464863544782953
279,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0,0.5454545454545454,0.10742727236591722,0.5122487092167417,0.4344090277561509,0.0,0.7706554028963981,0.2712685943506602,0.26558939299772116,0.6710299774100982
280,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,0,1.0,0.10140315946849936,0.21893881138086346,0.438427436084704,1.2932790224032585e-06,0.8636047159301894,0.027243857596523487,0.0798632691112492,0.7927407045607179
281,spotify:track:7dZ1Odmx9jWIweQSatnRqo,0,0.0,0.49598255424937054,0.6671427002087224,0.4243630069347682,0.0,0.8306721128852581,0.03392946682266421,0.1392169049098819,0.48653763966054075
282,spotify:track:0JiVRyTJcJnmlwCZ854K4p,0,0.9090909090909092,0.186744758848586,0.6781280896407778,0.9326916604967357,0.00041242362525458246,0.9424897883401412,0.038609393280962724,0.1423244251087632,0.2858477318517614
283,spotify:track:2iUXsYOEPhVqEBwsqP70rE,0,0.6363636363636364,0.01696517702302537,0.5902449741843347,0.857346504336365,0.0,0.8979298180467881,0.7359184355674412,0.13714522477729435,0.4278283167470541
284,spotify:track:6KI1ZpZWYAJLvmVhCJz65G,0,0.6363636363636364,0.15963625081020552,0.30023069317807316,0.6373386483480826,2.841140529531568e-06,0.8854205347196435,0.11215109476851079,0.2500517920033147,0.8306306856340434
285,spotify:track:3Z2sglqDj1rDRMF5x0Sz2R,0,0.5454545454545454,0.1495960626478424,0.45512468417005375,0.4625378860560227,0.0,0.8663665057556629,0.5186361357178674,0.6167391754713072,0.7069112888454728
286,spotify:track:66wkCYWlXzSTQAfnsPBptt,0,0.5454545454545454,0.6295170568088002,0.881357794133802,0.3309350132959086,1.965376782077393e-06,0.8496565168956555,0.049974928965401975,0.7234307022995649,0.2736186580377312
287,spotify:track:23WboaxKiajhKOy509k6oe,0,0.4545454545454546,0.1435719497504245,0.6902120180160386,0.49468515268444746,0.0,0.8829372447085035,0.08925288316897878,0.3919618810855604,0.2988582941571525
288,spotify:track:5jE48hhRu8E6zBDPRSkEq7,0,0.8181818181818182,0.05752753719897243,0.822036691200703,0.890498373046928,2.9226069246435844e-06,0.9301429632380246,0.04613070366037105,0.9751398384089496,0.5119482263874472
289,spotify:track:0ljEFYEFuqspdPCWn75FPP,0,0.09090909090909091,0.05551949956649981,0.7528287377787541,0.7860197565045474,0.0,0.8523718900854067,0.01838542537188701,0.8964159933706235,0.42641186885646254
290,spotify:track:1JCCdiru7fhstOIF4N7WJC,0,0.18181818181818182,0.028410991528119347,0.5638800395474018,0.5007127651772771,0.0,0.8950751949498701,0.014039779374895534,0.09156826186036875,0.3137737346602356
291,spotify:track:6yHkPtl6UQ7RjtJLBPzbJw,0,0.7272727272727273,0.030419029160591977,0.39140942546413265,0.3701144944993013,7.780040733197555e-06,0.7835128109914594,0.0859100785559084,0.07426973275326289,0.2780755845900238
292,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,0,0.09090909090909091,0.013049503639703749,0.8725694825881577,0.561993492187712,0.0,0.9014806906795396,0.02991810128697977,0.8705199917132794,0.5120337016911899
293,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,0,0.6363636363636364,0.011744279178596544,0.7682082829836316,0.5589796859412972,0.0,0.9106015595989604,0.018886846063847572,0.7886886264760721,0.4688076195127907
294,spotify:track:1E1uGhNdBe6Dddbgs2KqtZ,0,1.0,0.008521378778477976,0.6166099088212676,0.6122235962946257,0.164969450101833,0.8233150761232826,0.02440247367541367,0.22311995027967677,0.46921057451614867
295,spotify:track:3UDXkdQquqCEAJdNAsA1wO,0,0.4545454545454546,0.09397342022835063,0.5935405910139514,0.9035582001147257,0.0,0.9436502042331972,0.18936988133043625,0.3878185208203853,0.3041333414738384
296,spotify:track:6kex4EBAj0WHXDKZMEJaaF,0,0.09090909090909091,0.07529867024635518,0.7000988685048883,0.8201762272972487,0.0,0.9269866320089121,0.1442420190539863,0.7897244665423658,0.29222785273826235
297,spotify:track:1zv3WFUbZ5vPxFq9I2jAU1,0,0.09090909090909091,0.025097729434539515,0.7418433483466988,0.7689415211081967,0.0014052953156822809,0.9125278499814334,0.02607387598194886,0.6012015744769007,0.47491299835154765
298,spotify:track:5EBvHC0SGFJDenBJafqOX4,0,1.0,0.15562017554526028,0.7539272767219597,0.715697610754868,0.0,0.8975816932788713,0.11181681430720375,0.36917339962709755,0.3654191342572807
299,spotify:track:67awxiNHNyjMXhVgsHuIrs,0,0.09090909090909091,0.0010715591620045302,0.8341206195759638,0.8020933898187598,0.13034623217922606,0.9214630523579652,0.2227979274611399,0.064118500103584,0.3041333414738384
300,spotify:track:5EbX5xL3O2xT8FxCpYzgUO,0,0.8181818181818182,0.15562017554526028,0.2749642974843458,0.5459198588734996,0.00026985743380855394,0.7933299294467138,0.5503927795420357,0.14543194530764447,0.7984553391537944
301,spotify:track:2vW5tqS1EFel9yYOQ7WZmE,0,0.6363636363636364,0.018069597720885316,0.6078215972756233,0.9236502417574911,0.0,0.9497772001485333,0.10462978438910245,0.43235964367101715,0.5481348067647598
302,spotify:track:45Egmo7icyopuzJN0oMEdk,0,0.5454545454545454,0.09598145786082325,0.7132813358233548,0.6503984754158803,0.0,0.8860471593018939,0.03710513120508107,0.32981147710793457,0.5724097930276574
303,spotify:track:1N7YeVU0ZwAFbOhwM61ef6,0,0.4545454545454546,0.011242269770478385,0.570471273206635,0.6966101711942408,0.0,0.8924294467137023,0.08006017048303526,0.25730267246737104,0.4867269064045423
304,spotify:track:5UPNBWFU2TEf9kauIITfBs,0,0.09090909090909091,0.2660622453312548,0.7813907503020981,0.6925917628656877,0.0,0.8874628666914223,0.18936988133043625,0.7379324632276776,0.3225776909457231
305,spotify:track:5uDASfU19gDxSjW8cnCaBp,0,0.5454545454545454,0.03132264609520465,0.9088212677139403,0.4283814152633213,0.0010081466395112015,0.7838841440772374,0.20441250208925285,0.21794074994820797,0.3530984797606691
306,spotify:track:248OFOZef6ShXv6DGgbnxU,0,0.9090909090909092,0.18975681529729493,0.7473360430627265,0.44947805898822507,0.0,0.7780356479762348,0.19271268594350663,0.5525170913610938,0.1883143049026192
307,spotify:track:0fgZUSa7D7aVvv3GfO0A1n,0,0.9090909090909092,0.06997737052030273,0.7407448094034933,0.6785273337157519,0.0,0.8853741180839214,0.03426374728397125,0.7058214211725709,0.288466939373588
308,spotify:track:1z15fhSgN6U2k4gqA1Zu4j,0,0.0,0.10441521591720827,0.45073052839723166,0.7759737356831646,0.0,0.9065865206089864,0.28965401972254723,0.2987362751191216,0.9396361194212101
309,spotify:track:7l94dyN2hX9c6wWcZQuOGJ,0,0.36363636363636365,0.05310985440753266,0.6649456223223112,0.6041867796375194,0.0,0.8920116969922021,0.03092094267090089,0.2790553138595401,0.511929910250931
310,spotify:track:39hnH8WdPmNT3Q3yzwC9Rg,0,0.0,0.03935479662509516,0.9527628254421618,0.33696262578873826,0.0,0.8001763832157446,0.9548721377235501,0.37331675989227264,0.2612796874046035
311,spotify:track:1wsLHgXJ4SKIfd5ePSX1hD,0,0.6363636363636364,0.2941747721858715,0.6517631550038449,0.9005443938683108,0.0,0.9126206832528779,0.022229650676917928,0.4717215661901802,0.38972464741437196
312,spotify:track:09IStsImFySgyp0pIQdqAc,0,0.6363636363636364,0.1716844766050413,0.762715588267604,0.6594398941551247,0.0,0.9455764946156704,0.03710513120508107,0.43235964367101715,0.34684657182978207
313,spotify:track:5bgwqaRSS3M8WHWruHgSL5,0,0.09090909090909091,0.22590149268180224,0.8473030868944302,0.5871085442411688,0.0021283095723014255,0.8819624953583365,0.023232492060839043,0.6447068572612389,0.3347579217290433
314,spotify:track:4dSoDnmR9opAQ8KxUc9SbC,0,0.18181818181818182,0.006021371926049556,0.8066571459958255,0.8272084418722166,3.35030549898167e-06,0.9359450427033049,0.25789737589837874,0.6125958152061322,0.2919531106905183
315,spotify:track:06EL94D0TA27Ik0Ke5usbj,0,0.4545454545454546,0.2951787910021078,0.6440733824014061,0.8804523522255453,0.0,0.9421648718900855,0.15092762828012704,0.8715558317795732,0.19612918981622807
316,spotify:track:21yRtB6B8EMounImAfHRCP,0,0.7272727272727273,0.3383516001002694,0.7110842579369437,0.48664833602734126,0.0,0.7921695135536577,0.5152933311047969,0.12885850424694426,0.3981561755906954
317,spotify:track:4nxMHRNNfrOZWg8NAKXnV8,0,0.5454545454545454,0.35541991997628664,0.6429748434582006,0.6905825587014112,2.6171079429735235e-06,0.9143380987746009,0.1425706167474511,0.617775015537601,0.2731424384883082
318,spotify:track:3T4UodGkfZObJ43RtA5KFU,0,0.4545454545454546,0.0008376227778214692,0.6067230583324178,0.6041867796375194,0.0,0.9031284812476793,0.03509944843723884,0.626061736067951,0.7201538555467365
319,spotify:track:6kwAbEjseqBob48jCus7Sz,0,0.8181818181818182,0.011744279178596544,0.3980006591233659,0.7940565731616536,1.5071283095723015e-05,0.9006219829186781,0.044960722045796424,0.49658172778123055,0.4876671347457109
320,spotify:track:2eAAEa8pxKF7My0EO4rFgR,0,0.18181818181818182,0.01887281277387437,0.653960232890256,0.799079583572345,0.0,0.9061223542517639,0.16597024903894367,0.4882950072508804,0.35810489040844984
321,spotify:track:19a3JfW8BQwqHWUMbcqSx8,0,0.5454545454545454,0.07138299686303357,0.44633637262440956,0.7377988565619101,0.0,0.9303982547344969,0.15761323750626777,0.40335612181479175,0.7554490506135906
322,spotify:track:4PhsKqMdgMEUSstTDAmMpg,0,0.6363636363636364,0.2228894362330933,0.5638800395474018,0.6333202400195295,0.0,0.7883401411065727,0.04161791743272606,0.05355293142738761,0.5121069662372549
323,spotify:track:67kXYrMTQbS7MVbXyGyxHm,0,0.5454545454545454,0.9628513037992563,0.4540261452268483,0.2656358779569207,0.0005081466395112016,0.7831646862235426,0.02156108975430386,0.1910089082245701,0.37461383478844856
324,spotify:track:4dASQiO1Eoo3RJvt74FtXB,0,0.8181818181818182,0.25602205716889165,0.4869823135230144,0.7890335627509623,0.0,0.9150111399925734,0.49189369881330436,0.7451833436917339,0.7254472189999387
325,spotify:track:0WdR2AyLW1Drd3OUdwezM0,0,0.9090909090909092,0.186744758848586,0.715478413709766,0.6162420046231788,0.0,0.8597985518009655,0.03409660705331773,0.661280298321939,0.5980340680139201
326,spotify:track:7sO5G9EABYOXQKNPNiE9NR,0,0.8181818181818182,0.1495960626478424,0.9022300340547071,0.42938601734545956,5.162932790224032e-05,0.8244522836984776,0.30636804278789903,0.3246322767764657,0.3040906038219672
327,spotify:track:0w5Bdu51Ka25Pf3hojsKHh,0,0.4545454545454546,0.006493260769680623,0.6990003295616828,0.821180829379387,4.9592668024439915e-06,0.8917796138135909,0.017884004679926457,0.9285270354257302,0.42594175468587825
328,spotify:track:4NYwy0R3NdvORX2B6OZXBT,0,0.6363636363636364,0.6817260352530886,0.7407448094034933,0.40929397570269405,3.991853360488798e-05,0.8348031934645378,0.026909577135216446,0.2811269939921276,0.273197386897857
329,spotify:track:43ZyHQITOjhciSUUNPVRHc,0,0.4545454545454546,0.2399577561091106,0.9637482148742174,0.5248232151485958,0.0,0.8608893427404383,0.061841885341801774,0.7037497410399833,0.4254777458941327
330,spotify:track:13mWClHbl5ZqRhnWlFiJQ9,0,0.36363636363636365,0.00018701858490033813,0.43974513896517636,0.7438264690547398,0.0,0.8673876717415523,0.044793581815142904,0.33602651750569706,0.8527932108187312
331,spotify:track:1OG4nxGMy72EklX2DwcN3Z,0,0.09090909090909091,0.32329131785672466,0.5913435131275403,0.6825457420443051,0.00014562118126272913,0.8517452655031564,0.09059000501420691,0.18168634762792624,0.42582575248794186
332,spotify:track:1CkvWZme3pRgbzaxZnTl5X,0,0.7272727272727273,0.13152372395558876,0.7363506536306711,0.758895500286814,0.0,0.8978137764574825,0.011198395453785724,0.5204060493059871,0.3342389645277488
333,spotify:track:6ZANrVuAMp2rpjhfbOuJly,0,1.0,0.02238687863070147,0.6737339338679555,0.595145360898275,0.0,0.9235518009654661,0.012869797760320906,0.43339548373731096,0.29195921606935704
334,spotify:track:5pvVAwQbuFoR7LkcicrKnk,0,0.9090909090909092,0.0073065160108320365,0.7495331209491376,0.5609888901055737,0.0009887983706720978,0.8361724842183439,0.012201236837706832,0.46239900559353636,0.3162525184687709
335,spotify:track:2RttW7RAu5nOAfq6YFvApB,0,0.0,0.5381513445312958,0.508953092387125,0.38618812781351375,0.0,0.8459199777200149,0.010195554069864617,0.22415579034597055,0.24172415898406496
336,spotify:track:1Sl3njkhhz8nrSPZroDQ82,0,0.7272727272727273,0.19176485292976755,0.6803251675271889,0.8221854314615252,0.0,0.9398904567396956,0.014374059836202574,0.49658172778123055,0.24301849929788144
337,spotify:track:5GNjiM8jZCgbqjHklAcT9e,0,0.0,0.026603757658893983,0.7649126661540151,0.6845549462085816,0.0,0.9052404381730412,0.01871970583319405,0.4955458877149368,0.4386653641858477
338,spotify:track:3eze1OsZ1rqeXkKStNfTmi,0,0.4545454545454546,0.7188747314538321,0.49027793035263095,0.39824335279917306,0.0,0.7996425919049388,0.5035935149590507,0.5576962916925626,0.2739056108431528
339,spotify:track:7ef4DlsgrMEH11cDZd32M6,0,0.8181818181818182,0.03714595522937527,0.8044600681094144,0.8653833209934712,2.230142566191446e-05,0.9414222057185296,0.14591342136052146,0.5929148539465506,0.45054032602722993
340,spotify:track:3Nvb9jMtkIbUgU5JMdAyis,0,1.0,0.0010213582211927147,0.5836537405251015,0.7488494794654311,3.920570264765784e-05,0.9138275157816562,0.39829516964733414,0.8560182307851667,0.3346236033945905
341,spotify:track:2hgzdQdnfWwtdpZbhZlV72,0,0.7272727272727273,0.04738694715498567,0.7671097440404262,0.6805365378800284,9.307535641547861e-06,0.8882983661344227,0.351495905064349,0.8290863890615288,0.4266133463581415
342,spotify:track:4lnAN2S1fcI0SjxEbksZVr,0,0.18181818181818182,0.020479242879852474,0.7132813358233548,0.620260412951732,6.934826883910387e-06,0.9139435573709618,0.061006184188534186,0.25419515226848977,0.4445509493864094
343,spotify:track:5BOZ4skcMubA0R6RD4zf64,0,0.0,0.3875485220958487,0.9417774360101066,0.8181670231329722,6.456211812627292e-06,0.93729112513925,0.044793581815142904,0.5773772529521441,0.42635081506807493
344,spotify:track:32lmL4vQAAotg6MrJnhlQZ,0,1.0,0.07549947400960245,0.731956497857849,0.5358738380521167,0.0,0.8718436687708876,0.12017382583987965,0.5576962916925626,0.2550460956102326
345,spotify:track:3qN5qMTKyEEmiTZD38BNTT,0,1.0,0.2801185087585632,0.9231022739756124,0.588113146323307,0.0,0.8340605272929819,0.5353501587832191,0.48933084731717424,0.6093290188656206
346,spotify:track:6gFPdkLitG8mpiWKKZ3lgE,0,0.5454545454545454,0.07389304390362435,0.6034274415028011,0.8010887877366215,0.0,0.8984404010397328,0.03426374728397125,0.49865340791381807,0.260962207704988
347,spotify:track:3x2YIvkLcxvZQsA5x6xyIR,0,0.36363636363636365,0.15461615672902396,0.6594529276062836,0.9146088230182466,0.0003095723014256619,0.9637021908652061,0.09343138893531672,0.5763414128858504,0.2551987300812014
348,spotify:track:4VrWlk8IQxevMvERoX08iC,0,0.09090909090909091,0.019776429708487052,0.3738328023728441,0.7900381648331005,6.181262729124236e-05,0.9497772001485333,0.045462142737756985,0.5721980526206752,0.40838268514561327
349,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,0,0.0,0.058631957896832385,0.613314291991651,0.5690257067626798,0.0,0.9194207203861865,0.10045127862276448,0.5027967681789931,0.24449600097686053
350,spotify:track:5mQNY6pTeSDl2doFB7uLbE,0,0.18181818181818182,0.015358746917047271,0.5902449741843347,0.7347850503154953,0.0,0.8729808763460825,0.02908240013371218,0.21586906981562046,0.3039257585933207
351,spotify:track:0q75NwOoFiARAVp4EXU4Bs,0,0.0,0.1124473664470988,0.8088542238822366,0.5961499629804132,0.0,0.8727255848496102,0.08708006017048303,0.40335612181479175,0.5177483362842664
352,spotify:track:48q0vSHcJdhK3IiXH8C5WJ,0,0.18181818181818182,0.04849136785284562,0.6946061737888607,0.6333202400195295,1.15071283095723e-05,0.8662736724842184,0.023566772522146076,0.8083695877356536,0.25522925697539534
353,spotify:track:3KiktyOxQd2Z0bmnabgRq2,0,0.2727272727272727,0.558231720856022,0.7011974074480939,0.37815131115640754,0.0,0.8366366505755664,0.028413839211098114,0.327739796975347,0.5406557176872824
354,spotify:track:6vSforRhuzsA0D0SO9fG1S,0,0.09090909090909091,0.40461684197186604,0.6682412391519279,0.6152374025410405,0.0,0.89238303007798,0.01955540698646164,0.46654236585871134,0.2492459857134135
355,spotify:track:7dOeiXeTSfA1ixaYmQcWu7,0,0.09090909090909091,0.16766840134009606,0.3760298802592552,0.8754293418148539,0.0,0.9321156702562199,0.48687949189369883,0.4686140459912989,0.33208376579766774
